keys,values
2433,lac
2434,"ck,"
2435,", L"
2436,La
2437,atinx
2438,"x,"
2439,", and I"
2440,Ind
2441,dig
2442,geno
2443,ous 
2444, peopl
2445,le a
2446,and o
2447,other
2448,r p
2449,people
2450,e of
2451,f co
2452,olo
2453,or h
2454,have b
2455,been
2456,n h
2457,hit 
2458, es
2459,spec
2460,cially
2461,y ha
2462,ard 
2463, by 
2464, the pa
2465,andemic
2466,"c, l"
2467,lar
2468,rgel
2469,ly b
2470,bec
2471,cau
2472,use th
2473,hey
2474,y hav
2475,ve l
2476,lon
2477,ng ex
2478,xp
2479,peri
2480,ienc
2481,ced
2482,"d, "
2483, and c
2484,contin
2485,nue
2486,e to e
2487,expe
2488,erie
2489,ence
2490,"e, i"
2491,ineq
2492,qua
2493,ali
2494,itie
2495,es t
2496,that n
2497,neg
2498,gati
2499,ivel
2500,ly i
2501,impa
2502,act t
2503,their
2504,r he
2505,ealth 
2506, and d
2507,disp
2508,prop
2509,port
2510,tionat
2511,tel
2512,ly e
2513,expo
2514,ose 
2515, them 
2516, to in
2517,nf
2518,fect
2519,tion.
2520,. B
2521,Bla
2522,ack 
2523, Ame
2524,erica
2525,"ans,"
2526,", ac"
2527,ccor
2528,rd
2529,ding t
2530,to t
2531,the C
2532,Covi
2533,id T
2534,Trac
2535,cki
2536,ing P
2537,Pro
2538,oj
2539,je
2540,"ect,"
2541,", ar"
2542,re d
2543,dy
2544,yi
2545,ing at
2546,t a 
2547, rat
2548,te 2
2549,2.5
2550,5 t
2551,times
2552,s hi
2553,ighe
2554,er t
2555,than
2556,n tha
2557,at o
2558,of w
2559,whit
2560,te p
2561,"people,"
2562,", and t"
2563,testing 
2564, dis
2565,spa
2566,arit
2567,ties
2568,s m
2569,mean
2570,n B
2571,Blac
2572,ck 
2573, and L
2574,Lat
2575,tinx
2576,x p
2577,people 
2578, are
2579,e mo
2580,ore l
2581,like
2582,ely
2583,y to “
2584,“e
2585,exper
2586,rien
2587,nce
2588,e l
2589,long
2590,ger
2591,r w
2592,wait 
2593, tim
2594,mes a
2595,and u
2596,unde
2597,erst
2598,taf
2599,ffed
2600,d te
2601,esting c
2602,cen
2603,nte
2604,"ers,"
2605,",” r"
2606,rep
2607,porte
2608,ed A
2609,AB
2610,BC
2611,C 
2612, Ne
2613,ews
2614,s. B
2615,Black
2616,k an
2617,nd A
2618,As
2619,sia
2620,an A
2621,Ameri
2622,icans
2623,s ha
2624,ave a
2625,als
2626,so 
2627, ex
2628,xpe
2629,erien
2630,nced
2631,d inc
2632,crea
2633,ased
2634,d r
2635,raci
2636,ist 
2637, ab
2638,bus
2639,se d
2640,duri
2641,ing th
2642,he pan
2643,ndem
2644,mic t
2645,that h
2646,has m
2647,mad
2648,de m
2649,mask
2650,k-w
2651,wear
2652,ring
2653,g a 
2654, fra
2655,aug
2656,ght 
2657, ch
2658,hoi
2659,ice
2660,e. —
2661,— Ya
2662,asmi
2663,in Tay
2664,ya
2665,"ag
“"
2666,“La
2667,aun
2668,nch
2669,hed
2670,d e
2671,eff
2672,fort
2673,t to
2674,o de
2675,eli
2676,iver 
2677, a v
2678,vac
2679,cci
2680,ine 
2681, and t
2682,thera
2683,ape
2684,eu
2685,uti
2686,ics 
2687, in 
2688, rec
2689,cord 
2690, time
2691,e”
2692,"”
The"
2693,e ad
2694,dmi
2695,inis
2696,strati
2697,ion h
2698,has l
2699,lau
2700,unche
2701,ed an
2702,n e
2703,effo
2704,ort 
2705, to r
2706,ramp 
2707, u
2708,up v
2709,vacc
2710,cine
2711,es an
2712,nd t
2713,therap
2714,peu
2715,utic
2716,cs.
2717,. Op
2718,pera
2719,ation W
2720,Wa
2721,arp
2722,p S
2723,Sp
2724,pee
2725,ed ai
2726,ims
2727,s to 
2728, de
2729,eliv
2730,ver 
2731, 300
2732,0 m
2733,mil
2734,lli
2735,ion d
2736,dos
2737,ses 
2738, of a
2739,a s
2740,saf
2741,"fe,"
2742,", ef"
2743,ffec
2744,ctiv
2745,ve v
2746,vacci
2747,ine f
2748,for C
2749,Covid
2750,d-1
2751,19 
2752, by J
2753,Janu
2754,uary
2755,y 20
2756,02
2757,21
2758,1.
2759,. E
2760,Ef
2761,ffo
2762,orts
2763,s to b
2764,brin
2765,ng a
2766,a v
2767,vaccin
2768,ne to
2769,o m
2770,mar
2771,rk
2772,ket
2773,t — b
2774,bot
2775,th b
2776,by c
2777,compa
2778,anie
2779,es in
2780,n the 
2781, U.S
2782,S. a
2783,and a
2784,abr
2785,roa
2786,ad —
2787,— ar
2788,re p
2789,prog
2790,gres
2791,ssin
2792,ng at
2793,t mu
2794,uch 
2795, fas
2796,ster
2797,r r
2798,rate
2799,es th
2800,han u
2801,usu
2802,ual
2803,l.
2804,. There
2805,e is
2806,s s
2807,som
2808,me c
2809,conce
2810,ern
2811,"n,"
2812,", h"
2813,how
2814,weve
2815,"er, "
2816, am
2817,mon
2818,ng v
2819,vaccine
2820,e e
2821,expert
2822,ts t
2823,that th
2824,he pr
2825,roc
2826,cess
2827,s co
2828,ould
2829,d mo
2830,ove 
2831, too
2832,o f
2833,fas
2834,st.
2835,. M
2836,Mor
2837,re tha
2838,an 4
2839,400
2840,0 v
2841,vaccine 
2842, exp
2843,pert
2844,ts r
2845,recen
2846,ntly
2847,y si
2848,ign
2849,ned
2850,d a 
2851, let
2852,tte
2853,er to
2854,o S
2855,Ste
2856,eph
2857,hen
2858,n H
2859,Ha
2860,ah
2861,hn
2862,"n, "
2863, the c
2864,comm
2865,missi
2866,ioner
2867,r of
2868,f the
2869,e U.
2870,.S. F
2871,Foo
2872,od
2873,d and
2874,d D
2875,Dr
2876,rug
2877,g A
2878,Ad
2879,dmin
2880,nist
2881,trati
2882,ion (
2883,(F
2884,FD
2885,DA
2886,A)
2887,"),"
2888,", wr"
2889,riti
2890,ing tha
2891,at the
2892,ey
2893,y wa
2894,ant 
2895, to “
2896,“w
2897,wit
2898,tn
2899,nes
2900,ss 
2901, a t
2902,transp
2903,par
2904,rent
2905,t an
2906,nd r
2907,rig
2908,gor
2909,rous
2910,s F
2911,FDA
2912,A 
2913, ap
2914,ppro
2915,ova
2916,al p
2917,proc
2918,cess 
2919, that
2920,t is 
2921, dev
2922,voi
2923,id o
2924,of p
2925,pol
2926,lit
2927,tica
2928,al c
2929,consi
2930,idera
2931,ations.
2932,.” L
2933,Lo
2934,osi
2935,ing p
2936,public
2937,c tr
2938,rust
2939,t in
2940,n Co
2941,ovid
2942,d-19
2943,9 v
2944,vaccines
2945,s d
2946,due
2947,e to n
2948,not ta
2949,aki
2950,ing al
2951,ll t
2952,the n
2953,nece
2954,essa
2955,ary t
2956,time 
2957, to co
2958,onf
2959,firm
2960,m a
2961,a va
2962,acci
2963,ine i
2964,is s
2965,safe
2966,e an
2967,nd e
2968,effe
2969,ecti
2970,ive 
2971, coul
2972,ld be
2973,e h
2974,har
2975,rmf
2976,ful 
2977, to t
2978,the ca
2979,aus
2980,"se,"
2981,", they"
2982,y ar
2983,rgu
2984,ue.
2985,. — A
2986,Alex
2987,xand
2988,dr
2989,ra Si
2990,iff
2991,fer
2992,rlin
2993,"n
"
2994,"
“P"
2995,Prov
2996,vide
2997,ed s
2998,suppo
2999,ort t
3000,to w
3001,work
3002,ker
3003,rs 
3004, and b
3005,busi
3006,ines
3007,sse
3008,"es”
"
3009,"
Th"
3010,he T
3011,Trump A
3012,Adm
3013,minist
3014,tratio
3015,on s
3016,says
3017,s the 
3018, Pa
3019,ayc
3020,chec
3021,ck P
3022,Prot
3023,tecti
3024,ion P
3025,Prog
3026,gra
3027,am 
3028, hel
3029,lp
3030,ped
3031,d sa
3032,ave 5
3033,51
3034,1 
3035, mil
3036,llio
3037,on A
3038,Americ
3039,can 
3040, j
3041,jo
3042,obs
3043,s. S
3044,So
3045,ome d
3046,dispu
3047,ute
3048,e the 
3049, accu
3050,urac
3051,cy 
3052, of th
3053,he 5
3054,51 
3055, mill
3056,lio
3057,on f
3058,fig
3059,gur
3060,re.
3061,. A 
3062, R
3063,Reu
3064,uter
3065,rs a
3066,ana
3067,aly
3068,ysi
3069,is o
3070,of the d
3071,dat
3072,ta 
3073, in J
3074,July
3075,y r
3076,repo
3077,orte
3078,ed tha
3079,at “
3080,“t
3081,there 
3082, wer
3083,re red
3084,d fl
3085,lags
3086,s thr
3087,roug
3088,gho
3089,out 
3090, the co
3091,olos
3092,ssal
3093,l da
3094,ata
3095,a se
3096,et t
3097,that s
3098,sug
3099,gges
3100,sted 
3101, som
3102,me b
3103,bor
3104,rr
3105,row
3106,wers
3107,s ov
3108,vers
3109,stat
3110,ted h
3111,how 
3112, man
3113,ny j
3114,job
3115,bs 
3116, thei
3117,ir l
3118,loa
3119,an s
3120,sal
3121,lv
3122,vag
3123,ged.
3124,. Tha
3125,"at,"
3126,", co"
3127,omb
3128,bin
3129,ned 
3130, wit
3131,th s
3132,sev
3133,veral
3134,l o
3135,of the n
3136,nam
3137,med 
3138, comp
3139,panie
3140,es d
3141,disput
3142,ting t
3143,that the
3144,ey 
3145, took
3146,k a 
3147, lo
3148,oa
3149,an a
3150,aft
3151,ter 
3152, the go
3153,overn
3154,nme
3155,ent 
3156, sh
3157,howe
3158,ed o
3159,otherw
3160,wis
3161,"se, "
3162, cast
3163,t d
3164,dou
3165,ubt
3166,t on 
3167, the ac
3168,ccur
3169,racy
3170,y of 
3171, the 5
3172,51 m
3173,mill
3174,lion
3175,n fi
3176,igu
3177,ure.
3178,.” I
3179,It
3180,t is t
3181,tru
3182,ue 
3183, that 
3184, the Tr
3185,rump
3186,p a
3187,admi
3188,inist
3189,tration
3190,n “
3191,“s
3192,secure
3193,ed di
3194,ire
3195,ect p
3196,pay
3197,yme
3198,ents
3199,s to h
3200,hel
3201,lp 
3202, the cou
3203,untl
3204,les
3205,ss A
3206,America
3207,ans w
3208,who 
3209, are 
3210, hu
3211,urt
3212,ting d
3213,due 
3214, to th
3215,he pand
3216,demi
3217,"ic,"
3218,",” t"
3219,tho
3220,ough
3221,h t
3222,there a
3223,are c
3224,cav
3225,vea
3226,ats
3227,s. P
3228,Pres
3229,side
3230,ent T
3231,Trump a
3232,and C
3233,Cong
3234,gress
3235,s ne
3236,ego
3237,oti
3238,iat
3239,ted a
3240,a m
3241,mass
3242,siv
3243,ve e
3244,expa
3245,ansi
3246,ion o
3247,of the U
3248,U.S. u
3249,unem
3250,mpl
3251,loy
3252,ymen
3253,nt p
3254,progr
3255,ram 
3256, that i
3257,incl
3258,lud
3259,ded
3260,d an 
3261, ext
3262,tra 
3263, $
3264,$6
3265,60
3266,00 
3267, per
3268,r we
3269,ee
3270,ek 
3271, on 
3272, top
3273,p o
3274,of the b
3275,ben
3276,nef
3277,fit
3278,t un
3279,nem
3280,mplo
3281,oy
3282,yed
3283,d w
3284,worke
3285,ers w
3286,were r
3287,recei
3288,ivi
3289,ing fr
3290,rom t
3291,their 
3292, sta
3293,ate.
3294,. Bu
3295,ut th
3296,hat
3297,t pr
3298,rog
3299,gram
3300,m e
3301,expi
3302,ired
3303,d at
3304,t the 
3305, en
3306,nd o
3307,of J
3308,July.
3309,. The W
3310,White 
3311, Hous
3312,"se, h"
3313,howev
3314,"ver, "
3315, wan
3316,nted
3317,d to 
3318, redu
3319,uce
3320,e the $
3321,$60
3322,00 e
3323,extr
3324,ra b
3325,bene
3326,efi
3327,it wh
3328,hile
3329,e D
3330,Dem
3331,moc
3332,cra
3333,ats 
3334, in C
3335,Congr
3336,ress
3337,s wan
3338,nted 
3339, to m
3340,main
3341,ntai
3342,in i
3343,it.
3344,. In 
3345, li
3346,ieu
3347,u 
3348, of a 
3349, new
3350,w d
3351,deal
3352,"l,"
3353,", the W"
3354,White H
3355,Hous
3356,se a
3357,ann
3358,noun
3359,nced 
3360, an 
3361, exe
3362,ecut
3363,tive
3364,e ac
3365,ctio
3366,on to
3367,o r
3368,redi
3369,irec
3370,ct F
3371,Fed
3372,deral
3373,l E
3374,Em
3375,merg
3376,genc
3377,cy M
3378,Man
3379,nag
3380,gem
3381,ment 
3382, Ag
3383,gency
3384,y fu
3385,unds
3386,s to t
3387,the u
3388,unemp
3389,plo
3390,oye
3391,ed.
3392,. The p
3393,progra
3394,am’
3395,’s e
3396,effi
3397,icac
3398,cy i
3399,is i
3400,in d
3401,doub
3402,bt
3403,t as
3404,s ther
3405,re’
3406,’s o
3407,only
3408,y a 
3409, fi
3410,ix
3411,xe
3412,ed am
3413,mou
3414,unt 
3415, av
3416,vai
3417,ila
3418,able 
3419, with
3420,hou
3421,ut n
3422,new
3423,w l
3424,leg
3425,gis
3426,sla
3427,ation a
3428,and w
3429,wou
3430,uld
3431,"d, a"
3432,as t
3433,the Wa
3434,ash
3435,hingt
3436,ton
3437,n P
3438,Po
3439,ost 
3440, rep
3441,ports
3442,"s, o"
3443,only 
3444, giv
3445,ve w
3446,worker
3447,rs $
3448,$3
3449,300
3450,0 e
3451,extra
3452,a per
3453,r wee
3454,"ek,"
3455,", n"
3456,not th
3457,he $
3458,$4
3459,400 
3460, adv
3461,vert
3462,tis
3463,sed b
3464,by t
3465,the P
3466,Presi
3467,ident
3468,t.
3469,. — Al
3470,lexa
3471,andra
3472,a S
3473,Siff
3474,ferl
3475,"lin
“"
3476,“Pa
3477,aved
3478,d wa
3479,ay 
3480, for r
3481,reo
3482,ope
3483,eni
3484,ing to 
3485, get
3486,t A
3487,America 
3488, wor
3489,rki
3490,ing ag
3491,gai
3492,in”
3493,"”
The "
3494, Tr
3495,rump 
3496, admin
3497,nistr
3498,ratio
3499,on d
3500,doe
3501,es h
3502,have g
3503,guide
3504,elin
3505,nes 
3506, for re
3507,eope
3508,enin
3509,ng the e
3510,eco
3511,ono
3512,omy
3513,"y, b"
3514,but
3515,t the P
3516,Presid
3517,dent
3518,t has 
3519, crit
3520,tici
3521,ized
3522,d sc
3523,cie
3524,ence-
3525,-b
3526,back
3527,ked 
3528, reo
3529,open
3530,nin
3531,ng g
3532,guidel
3533,lines 
3534, deve
3535,elop
3536,ped 
3537, by e
3538,experts
3539,s at
3540,t the U
3541,U.S. C
3542,Cen
3543,nter
3544,rs f
3545,for D
3546,Dis
3547,seas
3548,se Co
3549,ontr
3550,rol 
3551, and P
3552,Prev
3553,venti
3554,ion (C
3555,CD
3556,DC
3557,C)
3558,).
3559,. S
3560,State
3561,es ha
3562,ave i
3563,ind
3564,div
3565,vidu
3566,uall
3567,ly d
3568,dev
3569,velo
3570,oped
3571,d thei
3572,ir o
3573,own p
3574,ph
3575,hase
3576,ed r
3577,reop
3578,pen
3579,ning
3580,g p
3581,pla
3582,"ans, "
3583, and s
3584,some
3585,e nev
3586,ver f
3587,full
3588,ly l
3589,lock
3590,ked d
3591,dow
3592,wn
3593,n i
3594,in th
3595,he fi
3596,irst
3597,t pl
3598,lace
3599,e. S
3600,States
3601,s hav
3602,ve r
3603,reope
3604,ened
3605,d d
3606,des
3607,spi
3608,ite t
3609,the f
3610,fact 
3611, that t
3612,the Un
3613,nite
3614,ed S
3615,States 
3616, doe
3617,es no
3618,ot h
3619,have c
3620,contro
3621,ol o
3622,of the v
3623,virus.
3624,. It’
3625,’s r
3626,resu
3627,ulte
3628,ed in 
3629, wid
3630,desp
3631,pread
3632,d ca
3633,ases
3634,s of C
3635,Covid-
3636,-19 
3637, from
3638,m b
3639,busin
3640,ness
3641,ses l
3642,like 
3643, bar
3644,"rs,"
3645,", in"
3646,ndo
3647,oor 
3648, rest
3649,tau
3650,uran
3651,nts
3652,"s, a"
3653,and sc
3654,cho
3655,ool
3656,ls
3657,s. Th
3658,he Whi
3659,ite H
3660,House
3661,e sa
3662,ays 
3663, in i
3664,its b
3665,brief
3666,f tha
3667,at i
3668,it “
3669,“f
3670,fl
3671,latt
3672,tene
3673,ed the
3674,e cu
3675,urv
3676,ve”
3677,” a
3678,and “
3679,“r
3680,rap
3681,pid
3682,dly
3683,y e
3684,expan
3685,nded
3686,d tes
3687,stin
3688,"ng,"
3689,",” n"
3690,neit
3691,ther 
3692, of w
3693,whic
3694,ch a
3695,are t
3696,true
3697,e. C
3698,Cas
3699,ses o
3700,of C
3701,Covid-1
3702,19 c
3703,continu
3704,ue t
3705,to ri
3706,ise 
3707, and w
3708,wait t
3709,time f
3710,for te
3711,ests 
3712, rem
3713,main 
3714, up
3715,p t
3716,to tw
3717,wo w
3718,wee
3719,eks
3720,s. — 
3721, Al
3722,lexan
3723,ndra
3724,a Si
3725,iffe
3726,erli
3727,"in
“"
3728,“S
3729,Su
3730,urge
3731,ed re
3732,eso
3733,ourc
3734,ces 
3735, to h
3736,hot
3737,t sp
3738,pot
3739,ts a
3740,as th
3741,hey 
3742, aro
3743,ose”
3744,"”
A"
3745,At
3746,t the b
3747,begi
3748,inn
3749,ning 
3750, of the
3751,e pa
3752,"andemic,"
3753,", the Wh"
3754,hite
3755,e Hou
3756,use d
3757,deni
3758,ied
3759,d p
3760,plea
3761,as f
3762,from
3763,m s
3764,state
3765,e g
3766,gove
3767,erno
3768,ors a
3769,and he
3770,ealth c
3771,car
3772,re of
3773,ffi
3774,ici
3775,ial
3776,ls 
3777, for p
3778,pers
3779,son
3780,nal 
3781, pr
3782,rote
3783,ectiv
3784,ve eq
3785,qui
3786,ip
3787,pm
3788,ment (
3789,(P
3790,PP
3791,PE
3792,E)
3793,) 
3794, and o
3795,other 
3796, med
3797,dic
3798,cal
3799,l t
3800,tool
3801,ls:
3802,: “
3803,“R
3804,Res
3805,spir
3806,rato
3807,"ors,"
3808,", v"
3809,ventil
3810,lator
3811,"rs, "
3812, al
3813,ll o
3814,of the e
3815,eq
3816,quip
3817,pme
3818,ent —
3819,— tr
3820,ry 
3821, gett
3822,ting i
3823,it y
3824,yo
3825,ours
3826,sel
3827,lve
3828,"es,”"
3829,” t
3830,the pr
3831,resid
3832,dent 
3833, told
3834,d g
3835,gover
3836,rnor
3837,rs i
3838,in M
3839,Marc
3840,ch.
3841,. There 
3842, was 
3843, a d
3844,dir
3845,re sh
3846,hort
3847,tage
3848,e of 
3849, N9
3850,95 
3851, mask
3852,"ks,"
3853,", whi"
3854,ich 
3855, fron
3856,ntli
3857,ine h
3858,healt
3859,th c
3860,care
3861,e wo
3862,orke
3863,ers n
3864,nee
3865,eded 
3866, to p
3867,prote
3868,ect t
3869,them
3870,mse
3871,elv
3872,"ves,"
3873,", in "
3874, mid
3875,d-M
3876,March
3877,h.
3878,. As
3879,s me
3880,enti
3881,ioned
3882,d ab
3883,bov
3884,"ve,"
3885,", Tr"
3886,rump r
3887,resis
3888,sted i
3889,inv
3890,voki
3891,ing the
3892,e De
3893,efe
3894,ens
3895,se P
3896,Prod
3897,ducti
3898,ion A
3899,"Act,"
3900,", whic"
3901,ch w
3902,woul
3903,ld a
3904,allo
3905,ow t
3906,the coun
3907,ntry
3908,y to d
3909,dire
3910,ect pr
3911,riv
3912,vat
3913,te c
3914,compan
3915,nie
3916,es to
3917,o ma
3918,ake 
3919, PP
3920,PE;
3921,; 
3922, it 
3923, was f
3924,fin
3925,nall
3926,ly u
3927,used
3928,d to c
3929,compe
3930,el G
3931,Gen
3932,neral
3933,l M
3934,Mot
3935,tor
3936,rs t
3937,to b
3938,bui
3939,ild
3940,d v
3941,ventila
3942,ator
3943,rs at
3944,t the e
3945,end 
3946, of M
3947,"March,"
3948,", and 3"
3949,3M
3950,M 
3951, was a
3952,ask
3953,ked t
3954,to ma
3955,ake m
3956,masks
3957,s in e
3958,ear
3959,rly
3960,y A
3961,Ap
3962,pril
3963,l. 
3964, Ar
3965,roun
3966,nd th
3967,hat 
3968," time,"
3969,", the p"
3970,preside
3971,ent c
3972,critic
3973,ciz
3974,ze
3975,ed a 
3976, wat
3977,tch
3978,hd
3979,dog
3980,g r
3981,repor
3982,rt 
3983, from 
3984, the H
3985,Heal
3986,lth 
3987, and H
3988,Hu
3989,uman
3990,n S
3991,Se
3992,erv
3993,vic
3994,ces i
3995,insp
3996,pec
3997,ctor
3998,r g
3999,gene
4000,eral’
4001,’s of
4002,ffic
4003,ce t
4004,that sa
4005,aid 
4006, ho
4007,osp
4008,pit
4009,tal
4010,ls w
4011,were i
4012,in di
4013,ire 
4014, nee
4015,ed of
4016,f P
4017,PPE
4018,E 
4019, and te
4020,"ests,"
4021,", sa"
4022,ayi
4023,ing “
4024,“I
4025,It 
4026, is w
4027,wr
4028,rong
4029,g.”
4030,” T
4031,Tod
4032,"day,"
4033,", there"
4034,e are
4035,e sti
4036,ill 
4037, seve
4038,ere 
4039, testi
4040,ing sh
4041,horta
4042,age
4043,es ac
4044,cro
4045,oss 
4046, the coun
4047,ntry 
4048, du
4049,ue to
4050,o l
4051,lack
4052,k o
4053,of te
4054,ests a
4055,and un
4056,neq
4057,qual
4058,l di
4059,istri
4060,ibu
4061,utio
4062,on o
4063,of r
4064,reso
4065,ource
4066,"es, "
4067, esp
4068,peci
4069,iall
4070,ly in
4071,n c
4072,commu
4073,uni
4074,ities
4075,s of c
4076,col
4077,lor
4078,r.
4079,. — Ya
4080,asmin
4081,n T
4082,Tay
4083,yag
4084,"g
“"
4085,“C
4086,Conf
4087,fron
4088,nted C
4089,Chin
4090,na 
4091, as o
4092,orig
4093,gin 
4094, of the 
4095, vir
4096,rus 
4097, whi
4098,ile 
4099, De
4100,emoc
4101,crat
4102,ts an
4103,nd m
4104,medi
4105,ia 
4106, cow
4107,wered
4108,d”
4109,"”
S"
4110,Sc
4111,cien
4112,ntis
4113,sts
4114,s wi
4115,idely
4116,y ag
4117,gree
4118,e tha
4119,at the 
4120, cor
4121,ronav
4122,virus ha
4123,as a
4124,a n
4125,natu
4126,ural
4127,l or
4128,rigi
4129,in an
4130,nd j
4131,ju
4132,umpe
4133,ed to 
4134, hum
4135,mans
4136,s fr
4137,rom a
4138,an an
4139,nim
4140,mal
4141,"l, "
4142, mos
4143,st l
4144,likel
4145,ly ba
4146,ats.
4147,. St
4148,til
4149,ll th
4150,he pre
4151,esi
4152,ident 
4153, has f
4154,fre
4155,equ
4156,uen
4157,ntly 
4158, bl
4159,lam
4160,med C
4161,China
4162,a f
4163,for th
4164,he vir
4165,rus a
4166,and r
4167,ref
4168,ferr
4169,red t
4170,to C
4171,Covid-19
4172,9 a
4173,as the
4174,e “
4175,“Ch
4176,hina 
4177, viru
4178,us”
4179,” o
4180,or “
4181,“Wu
4182,uh
4183,han v
4184,virus”
4185,” i
4186,in p
4187,public 
4188, add
4189,dre
4190,esse
4191,es. I
4192,In d
4193,doi
4194,ing so
4195,o h
4196,he i
4197,inco
4198,orr
4199,rect
4200,tly
4201,y con
4202,nfl
4203,lated
4204,d the l
4205,loca
4206,ation o
4207,of the f
4208,firs
4209,st k
4210,kno
4211,own o
4212,outb
4213,break
4214,"k, "
4215, whic
4216,ch i
4217,is W
4218,Wu
4219,uha
4220,"an,"
4221,", wi"
4222,ith t
4223,the o
4224,origi
4225,in o
4226,of the vi
4227,"irus, "
4228, the l
4229,locat
4230,tion o
4231,of wh
4232,hich 
4233, is un
4234,nk
4235,know
4236,wn.
4237,. Tr
4238,rump b
4239,bla
4240,ame
4241,ed C
4242,China 
4243, for t
4244,the pa
4245,andemic 
4246, whe
4247,en h
4248,he m
4249,made
4250,e hi
4251,is d
4252,deci
4253,isi
4254,ion to 
4255, remo
4256,ove t
4257,the U.
4258,.S. f
4259,from 
4260, the Wo
4261,orld 
4262, Hea
4263,alth 
4264, Or
4265,rga
4266,aniz
4267,zati
4268,ion a
4269,at the e
4270,end o
4271,of M
4272,May
4273,"y.
"
4274,"
S"
4275,Sci
4276,ient
4277,tist
4278,ts al
4279,lso
4280,o w
4281,wide
4282,ely 
4283, ag
4284,gree 
4285, that th
4286,he viru
4287,us w
4288,was no
4289,ot b
4290,bio
4291,oen
4292,ngi
4293,inee
4294,ered
4295,d.
4296,. But
4297,t at
4298,t the en
4299,nd of
4300,f Ap
4301,"pril,"
4302,", Tru"
4303,ump 
4304, als
4305,so g
4306,gav
4307,ve u
4308,undu
4309,ue c
4310,cred
4311,denc
4312,ce to
4313,o the 
4314, cons
4315,spira
4316,acy
4317,y th
4318,heo
4319,ory 
4320, that the
4321,e v
4322,virus e
4323,emerge
4324,ed fr
4325,rom a 
4326, Wu
4327,uhan
4328,n l
4329,"lab,"
4330,", say"
4331,yin
4332,ng in
4333,n a
4334,a W
4335,White Ho
4336,ouse 
4337, pre
4338,ess 
4339, confe
4340,eren
4341,nce:
4342,: “W
4343,We’
4344,’r
4345,re l
4346,loo
4347,oki
4348,ing at 
4349, it;
4350,; a
4351,a lo
4352,ot o
4353,of pe
4354,eopl
4355,le ar
4356,re lo
4357,ook
4358,kin
4359,ng at 
4360, it; 
4361, it s
4362,see
4363,ems
4364,s to m
4365,make
4366,e se
4367,ense
4368,e.”
4369,” H
4370,He 
4371, has b
4372,been 
4373, wide
4374,ely c
4375,critici
4376,ized 
4377, for b
4378,blam
4379,ming
4380,g C
4381,China f
4382,for the
4383,e vi
4384,irus b
4385,beca
4386,ause
4387,e do
4388,oing
4389,g s
4390,so h
4391,has r
4392,resul
4393,lte
4394,ed in i
4395,incr
4396,reas
4397,sed x
4398,xen
4399,nop
4400,pho
4401,obi
4402,ia i
4403,in the
4404,e U.S
4405,S. T
4406,This
4407,s x
4408,xeno
4409,oph
4410,hob
4411,bia
4412,"a,"
4413,", which"
4414,h ha
4415,ad a
4416,alr
4417,read
4418,dy 
4419, wors
4420,sene
4421,ed as
4422,s a r
4423,result
4424,t of 
4425, det
4426,teri
4427,ior
4428,ratin
4429,ng C
4430,China-
4431,-U
4432,U.S. r
4433,rela
4434,ations 
4435, on m
4436,mat
4437,tter
4438,rs th
4439,hat a
4440,are n
4441,not C
4442,Covid-19 
4443, rela
4444,ated
4445,"d, h"
4446,has ma
4447,ade
4448,e li
4449,ife
4450,e da
4451,ang
4452,gero
4453,ous f
4454,for ma
4455,any 
4456, Chin
4457,nese
4458,e-
4459,-A
4460,American
4461,ns a
4462,and ot
4463,ther A
4464,Asi
4465,ian
4466,n-
4467,-Am
4468,merica
4469,ans. 
4470, E
4471,Ex
4472,xper
4473,rts 
4474, war
4475,rn 
4476, that a
4477,a po
4478,oor r
4479,relat
4480,tionsh
4481,hip 
4482, bet
4483,tw
4484,ween
4485,n the t
4486,two
4487,o co
4488,ountr
4489,ries w
4490,wil
4491,ll h
4492,hinde
4493,er th
4494,he in
4495,ntern
4496,nationa
4497,al co
4498,oop
4499,perat
4500,tion r
4501,req
4502,quir
4503,red to
4504,o be
4505,eat 
4506, a g
4507,glo
4508,oba
4509,al pa
4510,andemic.
4511,. — Yas
4512,smin
4513,n Ta
4514,"ayag
"
